RACA,IDADE,CODIGO_INEP,PAIS_DE_ORIGEM,GENERO,ID_IES
Branca,27,FEB9DB6FD8E298A050168B4D46911A8A,Brasil,Masculino,12886
Branca,53,C377B847EA0F4268773302E9F3D9C144,Brasil,Feminino,12886
Parda,35,821AA2F20C34C1954BB43C281D73CC69,Brasil,Masculino,12886
Branca,31,45F023E607D4B6038867ECE679D3CD8A,Brasil,Masculino,12886
Aluno não quis declarar cor/raça,32,26F1400F1B25A6170A9528A4EFD2B911,Brasil,Feminino,12886
Branca,31,536912EDA0B6C6C964E96E0D7E56751B,Brasil,Feminino,12886
Branca,25,88BBCDB302E4BF9A5C5DBBD9CF688E89,Brasil,Feminino,12886
Branca,20,34ED6D8121CC30EB3FA64B8AFEE11783,Brasil,Feminino,12886
Parda,47,C19EFB2A1EEAB68786D5E2AD942845A1,Brasil,Feminino,12886
Aluno não quis declarar cor/raça,34,8AA92579BA907FC9ACE291948FA1D2E3,Brasil,Feminino,12886
Branca,43,76DE58E6CD0E20AE01139B01F2AC39A7,Brasil,Feminino,12886
Branca,40,A6E73CCBE3380227895320367A6C6527,Brasil,Masculino,12886
Branca,50,12E7CB83E46CEA00535816BEB77D175C,Brasil,Feminino,12886
Parda,45,035E83EDB8E0D893CEE35C76CE6050A0,Brasil,Feminino,12886
Parda,27,3125D47B3995ED40466CD448E3265F3E,Brasil,Masculino,12886
Branca,54,0305F93CEBBF24076E6193C76B773FFA,Brasil,Feminino,12886
Parda,31,0198B31970B3232E1441C5EEC000F13C,Brasil,Feminino,12886
Aluno não quis declarar cor/raça,30,28012C3F638B50AA6136AC6469EE94F1,Brasil,Feminino,12886
Branca,45,ACF1CC382D0DF4FC2204054F5167D810,Brasil,Feminino,12886
Parda,27,977C9FC76AFA326ED683CBE9829C714E,Brasil,Feminino,12886
Branca,32,C72CE239BC5035E5DCF8CC2CB0DA639E,Brasil,Feminino,12886
Branca,41,E4C8C7EAFA5B36812BCBA78D87642D3A,Brasil,Feminino,12886
Parda,35,09847FD16CF2BED449AF29589EADE3B9,Brasil,Feminino,12886
Amarela,36,003404FC67FD563051EADB88D8F4D38A,Brasil,Masculino,12886
Parda,37,9C409EBD3DDCCA01294E23BF598C9F6E,Brasil,Feminino,12886
Parda,36,B9D8C8A9BBA28330AB6B19B011A4A55F,Brasil,Feminino,12886
Branca,52,981AEBD9DF7E81FB1782060DC772F618,Brasil,Masculino,12886
Parda,31,C77B0CC7CE47BF7739FBEB54924CFC9E,Brasil,Feminino,12886
Parda,21,E3998DB3C1F7D130BC7C9236722544E5,Brasil,Feminino,12886
Parda,26,28AC6546895DA11B1C772F0B1E7047FB,Brasil,Feminino,12886
Branca,59,79BB6F062E2D015B42B6A7669F41C6A5,Brasil,Feminino,12886
Amarela,45,AD01ACBE5189929344353D50674B61CC,Brasil,Feminino,12886
Branca,33,EB0EB9330D648A7561403D3B59E4DA7C,Brasil,Feminino,12886
Branca,29,28F30314202CB0F7A134EE13808B3CF1,Brasil,Feminino,12886
Branca,50,644E7D722AFB7CC83DE92D7010E2FF69,Brasil,Feminino,12886
Branca,24,9153A82DE2C87665602EDED0ED989F67,Brasil,Masculino,12886
Branca,38,D4C96B3C8F35766CB8C1401F801FC100,Brasil,Feminino,12886
Branca,48,172EDDD808F979A10BECC89EB918C12A,Brasil,Masculino,12886
Branca,56,8F52BC711CA6A3ABED9CCB308A869EE6,Brasil,Masculino,12886
Parda,60,7C884B9973975E3DFCFD5A3B9F371E4F,Brasil,Feminino,12886
Parda,33,9C5DB0277CB385E44DC3D36189DC1A6D,Brasil,Masculino,12886
Parda,29,1E19FC7F7CADC615AF77C3D2484B874E,Brasil,Masculino,12886
Branca,25,CE55CD7A9F854B6E6B2140D2CA97E27D,Brasil,Masculino,12886
Parda,22,45091E26DAFDF7361FE5ADCF78B57E24,Brasil,Feminino,12886
Branca,26,728FDC3D814AF758E0C0B6F50BC9052C,Brasil,Masculino,12886
Branca,41,CA08AB228B9570B3AB45E587004553FC,Brasil,Feminino,12886
Parda,33,01ED4CD7D2DD8B440FFBD6BD08AF7BEC,Brasil,Masculino,12886
Parda,45,8A4C50DB8A7B32D922C76EFB9AF43BB1,Brasil,Masculino,12886
Branca,25,4BC90E84BD343BFC3AFD3E3D132BD9DD,Brasil,Masculino,12886
Branca,26,C335FE4E129876C8ECEB5875E183EF63,Brasil,Masculino,12886
Branca,59,90DAD19BECCB77DC53D5D92B4F2C0873,Brasil,Masculino,12886
Parda,36,0EE996078B07F26F48EC8B3A61FF340E,Brasil,Masculino,12886
Parda,21,621A1AD442FCCF68C0149D1278D3FEB8,Brasil,Masculino,12886
Parda,41,BA5D93DF590A4D8F819AA1F730C9AAF6,Brasil,Feminino,12886
Branca,43,1F98AB425D60DD1B8A385EBA7F4C6496,Brasil,Feminino,12886
Preta,39,34CEA4E483D56A706407B1573E6E18D1,Brasil,Feminino,12886
Preta,64,F9248D5DAD52ECED37C6C89B957E1CDC,Brasil,Feminino,12886
Branca,51,8C2D6BD425FDC3E31BBF051D2F3CE07D,Brasil,Feminino,12886
Parda,48,1D42A88BF5C163F2980F7CA04B1E3AD5,Brasil,Feminino,12886
Aluno não quis declarar cor/raça,35,D5C133C3A7382E266644DDECA4F2262A,Brasil,Feminino,12886
Parda,59,7C64F6053C02B0D08B522E0FA515EA7C,Brasil,Feminino,12886
Parda,34,6BEBAA909E5CFA9154DE2B778755BC21,Brasil,Masculino,12886
Branca,61,BCECCF2C1E3BFC12EEC1B6F2D271A1CA,Brasil,Masculino,12886
Parda,34,7E2C1EF97C0BFA581CB5BF4FD7D3C412,Brasil,Masculino,12886
Branca,35,3FF2FEFD3C442BE27B2B55E93025F7AC,Brasil,Masculino,12886
Branca,58,A3FB37B8BF7C0A0F4DB7F7886ED0AF90,Brasil,Masculino,12886
Branca,59,E6E99AD0EE22FE1ACE468B11DCD2BB89,Brasil,Feminino,12886
Aluno não quis declarar cor/raça,64,6E235AC1FDA00864B3AF23BA295A2011,Brasil,Feminino,12886
Branca,60,18022A47A06FC43AD455D6AD5C1B94ED,Brasil,Feminino,12886
Branca,22,B79C60420B01B5F94EDF84BF2EBEA700,Brasil,Feminino,12886
Branca,56,7E53D647629F261431044EE7311355A3,Brasil,Masculino,12886
Branca,49,8044A3E1EC8BF9E005BD2608C92B5CB2,Brasil,Feminino,12886
Branca,62,7724E5EA00AEDAC66838FD5C2CB00759,Brasil,Masculino,12886
Amarela,45,2A76C688E76072C1C5A50474580896C4,Brasil,Feminino,12886
Branca,48,6DE9F9F2EB14E7424BBDFDC907F23C8C,Brasil,Feminino,12886
Branca,21,6B115906F54E373A288A5CA35B21E5E9,Brasil,Feminino,12886
Branca,34,768BECB204B69A97DC06B8FE7BF75EF0,Brasil,Masculino,12886
Branca,31,D4F2E09F31223CFB326C7DC21B0D0AEA,Brasil,Masculino,12886
Aluno não quis declarar cor/raça,30,2CF03A0C3C9B5BA7038D348FD473F521,Brasil,Masculino,12886
Branca,22,9BC19CE6F3858740CF2D47D9B4D4065C,Brasil,Feminino,12886
Branca,22,D2E77116651E6E035FF1F391291C8E9F,Brasil,Feminino,12886
Branca,51,120AA1EA21E2B9649B91A16D0EBD5A96,Brasil,Feminino,13046
Branca,22,BE4B5D194132F7B8CC3D5E1E7454E9E3,Brasil,Masculino,13046
Amarela,28,41669A422AE3678C6C563A2653947922,Brasil,Masculino,12771
Parda,33,56F488DB95A42E116AFFA8BEFB58B617,Brasil,Masculino,13047
Parda,40,CCC441481D62EF5DC53A84C7D8EDBA00,Brasil,Masculino,13047
Branca,23,49DC08811A30A2AD2B60CDDF8DFF159E,Brasil,Feminino,13048
Preta,53,3695C93B9F350F54EBCD6661B6EA891F,Brasil,Feminino,13048
Parda,43,8943754BB145EF48D94FB4B2EF13921A,Brasil,Feminino,13048
Branca,33,56FAFAC7BAF219882928ACE18DB68964,Brasil,Feminino,13048
Parda,47,C5537A3A23F250F06DEEF4F0E92280F1,Brasil,Feminino,13048
Branca,35,12D950124276F8BC82B9C2E417AC0695,Brasil,Feminino,13048
Branca,45,5AE502A6DB0E926396281E3D24009955,Brasil,Feminino,13048
Branca,37,473B6AFFFD89A6B3907B17CB29A966E5,Brasil,Feminino,13048
Branca,35,8C978E8FAEF3E4E81BD10C283DDFCE05,Brasil,Masculino,13048
Parda,57,E1A10445AF7AA29B98FC0E9E01262C2E,Brasil,Masculino,13048
Parda,63,18800277B84BE67DCDB424815909CF29,Brasil,Feminino,13048
Parda,40,2706167ECA2071890A6A6AA472EE171E,Brasil,Masculino,13048
Amarela,39,D82F8DA6C84B4BA32E150B3945ED2D11,Brasil,Feminino,13048
Branca,54,2CE7A3B8952AAB94B9E22453A7C4AF89,Brasil,Feminino,13048
Branca,31,2031B65C9A08E9500918AAC76A78E25F,Brasil,Feminino,13048
Parda,37,392AD79D844434AE51D978D9D8EA58E6,Brasil,Feminino,13048
Parda,35,CB379F3B0B5FB508B6E8286661061069,Brasil,Feminino,13048
Branca,33,017F7A24848FB152428A7570E2E58977,Brasil,Feminino,13048
Branca,47,197280152919FBB9E1B85D19871D4A51,Brasil,Feminino,13048
Branca,37,A53085E4FA90374C425F74B07700B9C0,Brasil,Masculino,13048
Parda,65,8BA35C3CFF3233ED16EF2CAE44706C0B,Brasil,Feminino,13048
Preta,55,0F1DFD722E150DD513CE764041CDAA3B,Brasil,Feminino,13048
Parda,45,A989C2132814575C0E6FE8518F039745,Brasil,Masculino,13048
Parda,38,31BB0B08D40B3735D28D0826565A9BC6,Brasil,Feminino,13048
Parda,34,5AEAEADEC717F51F6BF18871C7D87366,Brasil,Feminino,13048
Branca,49,D2D4FC26DEACDA0BC9A059F81C9DF8E3,Brasil,Feminino,13048
Branca,51,DB56C3C4936CBC957B58AD5BA76D453F,Brasil,Feminino,13048
Parda,46,6ADC43D2719AD62D84C32B71503C897B,Brasil,Feminino,13048
Branca,68,CAE9D2AFB1EC0FBCF22545E75BF9964F,Brasil,Feminino,13048
Amarela,48,2976FEF898DA66A14F0BB1A40001F843,Brasil,Feminino,13048
Branca,44,DD564A4BBFE6A68FFF7EA4E8544405CD,Brasil,Feminino,13048
Parda,43,4F994DF764422DCD0F0520585989C04B,Brasil,Masculino,13048
Amarela,35,3ECC210EFD2A2A22B8EBA36353008251,Brasil,Masculino,13048
Indígena,42,C1668249351D0CD603FF29763BF68D74,Brasil,Feminino,13048
Parda,32,EDC0332AAABCCDD02EF4AFA71B6AE833,Brasil,Masculino,13048
Parda,49,6BAE5A36F71378C1DDF93E5AEAEDDE07,Brasil,Feminino,13048
Preta,41,4A70B8678F73D612F17E0E67BE74FCD2,Brasil,Masculino,13048
Parda,29,94204ECAEF89430504407A615BEE9943,Brasil,Masculino,13048
Amarela,32,7633E32CC4F3B1AF7D9F0A2BE1965173,Brasil,Feminino,13048
Branca,32,D5675F0A5456A0BE45BB10FE06834CF3,Brasil,Feminino,13048
Preta,64,93859FD979388F591F9D8A3BC41048AD,Brasil,Feminino,13048
Branca,40,73B6578A04D78CBB504EDA7FFB42B2BC,Brasil,Feminino,13048
Branca,47,549BCFACC8FDB4F4CD0B3D73DD7A7C45,Brasil,Feminino,13048
Branca,43,7E2C66A0AA37C8C448E5C16BB739D6F5,Brasil,Feminino,13048
Parda,35,9C33C88572F66101BB14CC61499E6771,Brasil,Feminino,13048
Branca,27,51FC7E4D63F83A7EB7002A0F1F88E6DB,Brasil,Feminino,13048
Branca,32,060D4A863AA2CD0F8B21F3F96A111115,Brasil,Masculino,13048
Branca,53,F82ED8D6E1B88FD8F82A4F68CC16E748,Brasil,Feminino,13048
Preta,30,495A832628788562EDD299B3ADF10A08,Brasil,Feminino,13048
Branca,28,B73758B0BD330A2910F6CEEC39AB1B5E,Brasil,Feminino,13048
Branca,37,F2CB88D607EA9176FF28BE911A382DB7,Brasil,Feminino,13048
Branca,32,CF75D852D494D22810B60DFC46BAB528,Brasil,Feminino,13048
Preta,48,107536AA862F50CFCCB6415943ABB3AC,Brasil,Masculino,13048
Amarela,45,6A3437FDBB15A04A3C8FE135D3A87D51,Brasil,Feminino,13048
Preta,41,3BED6DDA97613CF98EFFCAE3BE4BC983,Brasil,Feminino,13048
Parda,56,D7459EA321759A098C65EEBEF9D0D52B,Brasil,Masculino,13048
Branca,44,A63EEE4541F6D4D0480BF58549939CDE,Brasil,Feminino,13048
Branca,52,9F9DB42FF137E8790B385B34E294D453,Brasil,Feminino,13048
Preta,40,029FC734766DD08D568663CB1DBB8387,Brasil,Masculino,13048
Preta,43,A84DC3BFC031655B54184ADE2BC4947A,Brasil,Feminino,13048
Branca,34,FD124383F53C137942192427EF1C8EEE,Brasil,Feminino,13048
Branca,41,422B709A1D1EB1977501D6F4B03A85F1,Brasil,Feminino,13048
Branca,29,414F209204609F03A3C72E02169289CF,Brasil,Feminino,13048
Parda,42,B7BCB53D83897055E13A365788036CD1,Brasil,Feminino,13048
Parda,45,185C5A09E38A1536CF021020D00796AC,Brasil,Feminino,13048
Parda,39,351F1D843440C5926DD32EFD9CD9A12C,Brasil,Masculino,13048
Preta,32,BABC2072CFABFC2488C785F5FF7909C1,Brasil,Feminino,13048
Parda,32,1F0495030BE9C40724DAA8D4D9CA1862,Brasil,Masculino,13048
Branca,28,E5A6A9513F33C3C2D85922DE68C7188A,Brasil,Feminino,13048
Parda,39,A267AB75E537AE2073C307AEA0A775DC,Brasil,Masculino,13048
Parda,30,F2CA84FC505BCAB13255E7B5867AB0AB,Brasil,Feminino,13048
Parda,41,E67B02BB53E2E1894696B052776529CF,Brasil,Feminino,13048
Branca,28,260A9CB0206B3D80E444883B97567D11,Brasil,Feminino,13048
Branca,47,D5656E42945535EE4522488626051E70,Brasil,Feminino,13048
Preta,41,6ADEE5DD41523C255249EE154BDA0048,Brasil,Feminino,13048
Branca,39,00ADE1D6225F812C6DA043DA5F8BB7AE,Brasil,Feminino,13048
Parda,27,1C95FF4E968D0B31199AC499E4EB8522,Brasil,Feminino,13048
Parda,28,A286951078431ABD99484B07927DB8A6,Brasil,Masculino,13048
Preta,28,BCECC17449541F9D60F86BE6052A5A27,Brasil,Feminino,13048
Branca,43,58F0B182BFCF7E2469A98751D38678FD,Brasil,Feminino,13048
Parda,37,5D0D02CAC9D9237D654057E00066A4FB,Brasil,Feminino,13048
Branca,30,E06705059100296BD334648BC2E1E92F,Brasil,Masculino,13048
Branca,31,2AB49C23A4294E2C38275A349D6D3912,Brasil,Feminino,13048
Parda,57,7199362229113F9F9132042E280E67DB,Brasil,Feminino,13048
Branca,36,3BCF537E7FC04337A0CF48E385564B33,Brasil,Feminino,13048
Branca,25,B0DE0C44FB5D07727DA8A324A4993F10,Brasil,Feminino,13048
Branca,47,9A967AF35CB5E668093E8BFAEFFE88B8,Brasil,Feminino,13048
Branca,27,926DA079A9CD79A4931410A65EDB805F,Brasil,Feminino,13048
Amarela,50,E7D1F710B3E20B79DF18C1BF743DD593,Brasil,Feminino,13048
Amarela,55,8936E8FCD7CF515B924E5123F5A29DD9,Brasil,Feminino,13048
Parda,41,16949AC7FC72500FC4AF848D29EAAA76,Brasil,Masculino,13048
Parda,45,DE1A23A0B114A09B22B346AFADD61F6B,Brasil,Feminino,13048
Parda,34,CF4F4CEBAE5BE3B32AC3E31A53ACFEB9,Brasil,Feminino,13048
Branca,47,7F527A8EEFDFFB9EAEE610BEBAEECB66,Brasil,Feminino,13048
Parda,38,F5679E439DD546B46104025B0E28E46F,Brasil,Feminino,13048
Branca,31,28AFFFF788BCA4EC0F04190F9B78AFC7,Brasil,Feminino,13048
Branca,26,A97A2BB19CECCE1BFB213725D31ECD49,Brasil,Feminino,13048
Preta,32,D3E145CB7B14F0738E4D5AF7BC339E5E,Brasil,Masculino,13048
Parda,41,735E7A72F7AD84F7ECE41384E6C80661,Brasil,Masculino,13048
Branca,27,4DD9E9199D6D5C827FAA50E39208A82D,Brasil,Feminino,13048
Branca,49,9BA0B7DF354E7E4E7BBD788D5D7F5C87,Brasil,Feminino,13048
Branca,50,0DA1BCE90C810272DCA8921802B4695F,Brasil,Feminino,13048
Branca,33,6F866156A599796273FC899837AC4AD6,Brasil,Masculino,13048
Branca,25,32F4F708BC3822236504A9C06043E231,Brasil,Feminino,13048
Branca,26,5747F20D30CD6F89105A46939FACB55D,Brasil,Feminino,13048
Branca,38,387DCC82339FD82FBE0A93F7263CA556,Brasil,Feminino,13048
Branca,45,EC631D72DD2A396010A9640878E4F95A,Brasil,Feminino,13048
Branca,53,30F8FF7336E590C472A74C14BF41DF4B,Brasil,Feminino,13048
Branca,38,04C97B6DF93DF5E0423F8AF00357E67E,Brasil,Feminino,13048
Branca,44,1DE6F33931BDA905AC1EFD6490C07653,Brasil,Feminino,13048
Branca,25,8BBCE96CDE7AC2D6376A7ED3A86575B7,Brasil,Feminino,13048
Branca,26,1731B435B642BEB54032292E77DF7229,Brasil,Feminino,13048
Branca,38,8C22AE037B47ADD9C236D268AC565C3A,Brasil,Feminino,13048
Parda,40,10195DFB5FBC22318344A0A331EECFA9,Brasil,Feminino,13048
Branca,26,6952F190AF26533FD62BE4FB4AA4EAB1,Brasil,Feminino,13048
Branca,29,A7371AAACFBA3C3CDA0337A41E0BFFEF,Brasil,Feminino,13048
Branca,26,CEABE9D8F085E5F3B99917317312901C,Brasil,Feminino,13048
Branca,26,AD15609A822534201B55B8FC4524AA3C,Brasil,Feminino,13048
Branca,23,628710698B70AB2898B9648A9E1A600A,Brasil,Feminino,13048
Parda,31,ED564A7A96AC0E1A60E6C94C2CB5AB31,Brasil,Feminino,13048
Branca,22,7355D123BC13D64CF94953147125F7B7,Brasil,Feminino,13048
Branca,23,C7233C722B30A9223A70EA3CF8AEF649,Brasil,Feminino,13048
Parda,38,C90BF2185A56C09E81692782C36FDE6E,Brasil,Feminino,13048
Preta,46,5AF658F948E23B827B8F1232B63B6535,Brasil,Feminino,13048
Branca,38,99C60D5868B2117F7F2D45A38F79018A,Brasil,Feminino,13048
Parda,50,7538C2BF5E097DC55DF52B4D0C04315B,Brasil,Feminino,13048
Branca,56,23882EDF1EF952C3A31FB90006F02D36,Brasil,Feminino,13048
Preta,47,407FE022BB45774F5F017C45E5B6D7C6,Brasil,Masculino,13048
Preta,51,D1993FFB4DF7393685645731F9219B95,Brasil,Feminino,13048
Parda,57,6CC16987962BDCAED3C0EB4D5A5BBC88,Brasil,Feminino,13048
Preta,47,627BEC6928963CD40F35019DFCC91C50,Brasil,Masculino,13048
Parda,44,408179837E141F4E1D0BF204DD4A654E,Brasil,Masculino,13048
Parda,45,E7871EF0B95D824326044AC298B8E9C1,Brasil,Feminino,13048
Parda,24,14F67DE620D955FE19D9686A002F1427,Brasil,Masculino,13048
Branca,50,DC9D2ED8D42E44F40B4E88C7E4C8FC9A,Brasil,Feminino,13048
Branca,48,3F740279DCF68C2E03B118819A2CF8E3,Brasil,Feminino,13048
Preta,57,82406F5E0ADD08BEC66CA13299A7DF64,Brasil,Feminino,13048
Branca,49,325C2E80DD42622E0C11D00D08A0EE33,Brasil,Feminino,13048
Parda,44,4345D237DA25F5F3A25F06E1475D7267,Brasil,Feminino,13048
Branca,39,765BAC02C6D5A5468CBE8372E1DCA37C,Brasil,Feminino,13048
Parda,41,88B7389A9FEA1461AC1FB8DFCE34F59E,Brasil,Feminino,13048
Parda,43,641DB3A4691F993E1D509718CF4FD9A7,Brasil,Feminino,13048
Branca,31,144DD5B66AD198673A596459D72E0BA1,Brasil,Masculino,13048
Branca,30,C543E212374A155B5E93535DBBF0EF68,Brasil,Feminino,13048
Parda,23,CF7C4225C6BD782CF371D9AA50288B1D,Brasil,Feminino,13048
Parda,21,FC315642F84EBABFEF0AF1ACCCF0C8DA,Brasil,Feminino,13048
Preta,43,2BBFADA8B5C3F4B5C8DE87960BAF4E36,Brasil,Feminino,13048
Branca,48,F830C10B7E05E1AE06E21CFC18B9D486,Brasil,Feminino,13048
Branca,27,3A606B35CEC978BC749AB579ADF18AB2,Brasil,Masculino,13048
Parda,27,7E3E9841F5FDA70AFF3C3EC249455AED,Brasil,Feminino,13048
Parda,27,19EB47AFA99259B95DE4503D36729D35,Brasil,Feminino,13048
Preta,39,3FE2028AE83421B54AC8F69B2E275BC9,Brasil,Feminino,13048
Branca,46,D3DCB0039DCAA5526DB970F92F5F244D,Brasil,Feminino,13048
Parda,36,A126962312DAFC8CE97504F94DEC9B12,Brasil,Feminino,13048
Parda,48,7C08B3A2F5158130DA22775026A5C12C,Brasil,Masculino,13048
Preta,23,9FF2423A9FBF33C883CD223A8A0AA183,Brasil,Feminino,13048
Branca,31,CCFDD435CA7C70CBCA80E24857BD4A0F,Brasil,Feminino,13048
Parda,22,EBF1800D865872DE2E705F1692A0CD3B,Brasil,Feminino,13048
Branca,39,AF04D5B8CE92C5E617084E70F14A9699,Brasil,Feminino,13048
Preta,26,2D2A6E7790DC9A31B6AC60F7E85018CB,Brasil,Masculino,13048
Branca,42,3292D82D46E9C35CF444FA4EF6420F15,Brasil,Masculino,13048
Parda,24,898ECE28DDF046CE508AA1A9430AE10E,Brasil,Feminino,13048
Branca,24,DC54F53962432DE434071620D6ED1E90,Brasil,Feminino,13048
Branca,27,6A2B86C5E49F99466DA615E38116AD93,Brasil,Feminino,13048
Parda,36,994B9EEA71ECDD766B0D8CAB1B21C9ED,Brasil,Feminino,13048
Branca,24,F60E1114B750BE15B0F764F522B355C0,Brasil,Feminino,13048
Branca,23,8ED31BBA8B84A2725BF6C671E9E3CFFC,Brasil,Feminino,13048
Parda,33,070374D44E978C2C2849A6D39A6A8D12,Brasil,Feminino,13048
Branca,28,D495BDFE215FA26C7842019762CB5881,Brasil,Feminino,13048
Branca,25,65CCE65E21B170C1B60F6AC681151BB7,Brasil,Feminino,13048
Indígena,28,CC2861EEDADA8AF691F6D35429138B6C,Brasil,Feminino,13048
Branca,30,6480189268464D5E5FCBBC2B34E55CBA,Brasil,Feminino,13048
Branca,31,511C5DDA6729F2E479CADB5A4D8C7FA4,Brasil,Feminino,13048
Branca,22,BF5D5CF8F74EFD0C03299E79528B3244,Brasil,Feminino,13048
Parda,62,FE154A823F63DFE76A4AAC2942D3F5B4,Brasil,Feminino,13048
Preta,23,A3DB557C32F963266E51460E63C6092E,Brasil,Feminino,13048
Branca,60,235AB42345E83109FBA1175BE24B1640,Brasil,Feminino,13048
Parda,49,D610ACF6B9FEACDA85D74356F1BFB7F4,Brasil,Masculino,13048
Preta,36,CA4141717031813BDEF3E3D5787F7E99,Brasil,Feminino,13048
Branca,49,B7ED4F03C886BEFE7A9D7A625A823D48,Brasil,Feminino,13048
Branca,46,AE3DECB3F1C49BBF0A47FE98CE456C22,Brasil,Feminino,13048
Branca,32,F6036F4F783B47B76813789C9F8D050D,Brasil,Feminino,13048
Parda,40,81011F1117EBBA98FB2A52F73407BFFF,Brasil,Feminino,13048
Branca,58,AF9ACEC3BAA29DC2A6557266C217C6DC,Brasil,Feminino,13048
Parda,30,BFD0707915367950909C7FED437CBFC8,Brasil,Feminino,13048
Branca,44,53A932C30BEB3F4BF764B94DEF9CC6FC,Brasil,Feminino,13048
Branca,41,A037A09C7CB39AD056606A72F4238189,Brasil,Feminino,13048
Parda,43,A21B35D943F99D58D0AED87EC813B1DC,Brasil,Feminino,13048
Parda,41,F2CB105C5B0C15F23EB18B5F6E9A8F74,Brasil,Feminino,13048
Parda,39,25A3AD75D2A9425411DD496E67EA4AFB,Brasil,Feminino,13048
Branca,36,D428989DFFD63E16C5F6CB938CD900E9,Brasil,Feminino,13048
Branca,29,9B194E2B5D91C7C4464C68844546C069,Brasil,Feminino,13048
Branca,22,DAE6D988ADB1E83BA2D401D219CE6C38,Brasil,Feminino,13048
Branca,24,DB0CE39AABC39B43AA284BFB1A8E0A62,Brasil,Feminino,13048
Branca,28,3937CFB069F51F056A4ABBCCC60E1B24,Brasil,Feminino,13048
Branca,38,9EAE04A73778151BFF99BEC14A0587B3,Brasil,Feminino,13048
Branca,29,31439E57E3FCD34F239459D6BAA0E5FF,Brasil,Feminino,13048
Branca,25,1DA54727C40D8417C1F9ACD22257CAA6,Brasil,Feminino,13048
Branca,22,F488C01457BB68C2D276BD33AE6AA1CB,Brasil,Feminino,13048
Branca,35,495CDF2F7694F3C7E65CE89F35566978,Brasil,Feminino,13048
Branca,25,373C3F5CBBCC8C75F598CC72BFAE586C,Brasil,Feminino,13048
Branca,37,85302667CE9DA2CFC0A2307BC910ED9E,Brasil,Feminino,13048
Parda,31,08C4B97FB444A9B9AE0DB50AC2F52EF8,Brasil,Feminino,13048
Branca,23,AF64A8F070DECF7A468775E03E2F21EF,Brasil,Masculino,13048
Branca,46,B42CC77EBA78403E105F9BD2B90537F1,Brasil,Masculino,13048
Branca,24,F498710C3A4247923FA8EDE600BDFE2B,Brasil,Feminino,13048
Branca,21,29C3EA2823B744A53578D2689307B288,Brasil,Feminino,13048
Branca,34,E98552DB36F64D0899F43C3CB83922DF,Brasil,Feminino,13048
Branca,32,DD41BD6BE4CA53DD85DD0546A0A4BD14,Brasil,Masculino,13048
Preta,48,F130BB39C0FFCD94F40A371182D759C4,Brasil,Feminino,13048
Branca,34,30C94093490EFF040D3780126D1D3CA6,Brasil,Feminino,13048
Parda,29,54D770465177B75A7303E6F106CD0C09,Brasil,Feminino,13048
Branca,29,909C7B8DED80715DB44D229EB48E2CDD,Brasil,Masculino,13048
Parda,35,D007517C0FCD28B3B2ED0326774E9D0C,Brasil,Feminino,13048
Parda,33,3DBD4A7AE08497C1909344FD3580A353,Brasil,Masculino,13048
Branca,35,9F6E53733D4099B3A648060DA92080AD,Brasil,Masculino,13048
Branca,39,D6EF6BDA63200F85FFA0968CEA9BA1B5,,Masculino,13048
Parda,33,71BA653D37961043B3CC8897F96B3E6E,Brasil,Feminino,13048
Parda,37,64278E8F8A7518F8CDAD72987F67AB93,Brasil,Feminino,13048
Branca,30,BCDB2ADBB8DEF32FF24D6E6C8EA8589C,Brasil,Masculino,13048
Branca,28,8BF5F2C94E61D8ECE828F762CAB31215,Brasil,Masculino,13048
Parda,50,1DE6D66F251E6AE9F28919920D893779,Brasil,Feminino,13048
Parda,27,26BA575C220D79FA26DF79B1A1AD68D9,Brasil,Feminino,13048
Branca,44,6FEFEDA02882402A0AD3C8370624B3A5,Brasil,Masculino,13048
Branca,48,F71943F5A1EFE33D3C5C928FDA7A6475,Brasil,Feminino,13048
Branca,28,8871EA7476D1B988200612DCDB366975,Brasil,Feminino,13048
Branca,28,4DD8400D59B6FCE4EE3F64BACB8224E3,Brasil,Masculino,13048
Branca,25,E3716726345A53D5968B2C6C61D0EDC2,Brasil,Feminino,13048
Branca,37,8A90CD441786C108E610EBE8F183D8BC,Brasil,Masculino,13048
Branca,23,BB706A009A31A4B6013A2FA294D5BB54,Brasil,Feminino,13048
Branca,25,0D2D6BBC2334C332EA93F9FFE5DCF5F4,Brasil,Feminino,13048
Parda,38,B7BC161FC6E525A6DD1027517EAF8B94,Brasil,Feminino,13048
Branca,32,C060716DD1531E203B57213BCA482160,Brasil,Masculino,13048
Parda,24,5AE010B985AE21A35F02EA6E91011197,Brasil,Masculino,13048
Parda,34,4EB2D1B6B658A885D6A4E69D682B10BA,Brasil,Masculino,13048
Branca,32,CB2ADD281169C8250826D2795D0F8F0C,Brasil,Masculino,13048
Parda,32,EA026EAEC6E3D244A068F15CEB56CADF,Brasil,Feminino,13048
Branca,24,F672D942C2E74DCCFB06C086C06EBEA4,Brasil,Feminino,13048
Branca,23,9EF3E35ED3FEA521F6B05285426A3A04,Brasil,Masculino,13048
Branca,44,6C14CB497C7B7BF452318F6FC5320B4D,Brasil,Feminino,13048
Parda,33,258636FC4B89F39960BB5F5BDF883EC7,Brasil,Masculino,13048
